,prediction_layer,score
0,MLP_8_1,0.44821264894592117
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_8_2,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_8_4,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_16_1,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_16_2,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_16_4,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_32_1,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_32_2,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
,prediction_layer,score
0,MLP_32_4,0.5737855178735105
1,Linear models,0.5737855178735105
2,Random forest models,0.5737855178735105
3,XGB models,0.5737855178735105
4,SK MLP models,0.5737855178735105
