,prediction_layer,score
0,MLP_8_1,0.6411992263056093
1,Linear models,0.6547388781431335
2,Random forest models,0.620889748549323
3,XGB models,0.6141199226305609
4,SK MLP models,0.6431334622823984
,prediction_layer,score
0,MLP_8_2,0.6421663442940039
1,Linear models,0.6421663442940039
2,Random forest models,0.6392649903288201
3,XGB models,0.6266924564796905
4,SK MLP models,0.6479690522243714
,prediction_layer,score
0,MLP_8_4,0.6392649903288201
1,Linear models,0.6421663442940039
2,Random forest models,0.6334622823984526
3,XGB models,0.6228239845261122
4,SK MLP models,0.648936170212766
,prediction_layer,score
0,MLP_16_1,0.6276595744680851
1,Linear models,0.6508704061895552
2,Random forest models,0.6141199226305609
3,XGB models,0.6054158607350096
4,SK MLP models,0.6344294003868471
,prediction_layer,score
0,MLP_16_2,0.6344294003868471
1,Linear models,0.6441005802707931
2,Random forest models,0.6431334622823984
3,XGB models,0.625725338491296
4,SK MLP models,0.6615087040618955
,prediction_layer,score
0,MLP_16_4,0.6363636363636364
1,Linear models,0.6421663442940039
2,Random forest models,0.6315280464216635
3,XGB models,0.6373307543520309
4,SK MLP models,0.6450676982591876
,prediction_layer,score
0,MLP_32_1,0.6431334622823984
1,Linear models,0.6479690522243714
2,Random forest models,0.6160541586073501
3,XGB models,0.6247582205029013
4,SK MLP models,0.6479690522243714
,prediction_layer,score
0,MLP_32_2,0.6460348162475822
1,Linear models,0.6528046421663443
2,Random forest models,0.6353965183752418
3,XGB models,0.6063829787234043
4,SK MLP models,0.6382978723404256
,prediction_layer,score
0,MLP_32_4,0.6441005802707931
1,Linear models,0.6518375241779497
2,Random forest models,0.6363636363636364
3,XGB models,0.6141199226305609
4,SK MLP models,0.6644100580270793
