,prediction_layer,score
0,MLP_8_1,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.32591876208897486
3,XGB models,0.3152804642166344
4,SK MLP models,0.3820116054158607
,prediction_layer,score
0,MLP_8_2,0.3897485493230174
1,Linear models,0.3897485493230174
2,Random forest models,0.35106382978723405
3,XGB models,0.32978723404255317
4,SK MLP models,0.3897485493230174
,prediction_layer,score
0,MLP_8_4,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.3539651837524178
3,XGB models,0.29690522243713735
4,SK MLP models,0.38781431334622823
,prediction_layer,score
0,MLP_16_1,0.3897485493230174
1,Linear models,0.3897485493230174
2,Random forest models,0.33945841392649906
3,XGB models,0.3404255319148936
4,SK MLP models,0.390715667311412
,prediction_layer,score
0,MLP_16_2,0.3897485493230174
1,Linear models,0.3897485493230174
2,Random forest models,0.34235976789168276
3,XGB models,0.3065764023210832
4,SK MLP models,0.3897485493230174
,prediction_layer,score
0,MLP_16_4,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.3404255319148936
3,XGB models,0.31721470019342357
4,SK MLP models,0.3916827852998066
,prediction_layer,score
0,MLP_32_1,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.3355899419729207
3,XGB models,0.30174081237911027
4,SK MLP models,0.390715667311412
,prediction_layer,score
0,MLP_32_2,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.34235976789168276
3,XGB models,0.33365570599613154
4,SK MLP models,0.3897485493230174
,prediction_layer,score
0,MLP_32_4,0.3897485493230174
1,Linear models,0.38781431334622823
2,Random forest models,0.32011605415860733
3,XGB models,0.3056092843326886
4,SK MLP models,0.3858800773694391
