,prediction_layer,score
0,MLP_8_1,0.6291512915129152
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_8_2,0.6826568265682657
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_8_4,0.6863468634686347
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_16_1,0.6420664206642066
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_16_2,0.6734317343173432
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_16_4,0.6826568265682657
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_32_1,0.6789667896678967
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_32_2,0.6808118081180812
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
,prediction_layer,score
0,MLP_32_4,0.6697416974169742
1,Linear models,0.6771217712177122
2,Random forest models,0.6236162361623616
3,XGB models,0.6143911439114391
4,SK MLP models,0.6752767527675276
