,prediction_layer,score
0,MLP_8_1,0.3637295081967213
1,Linear models,0.36475409836065575
2,Random forest models,0.38831967213114754
3,XGB models,0.35963114754098363
4,SK MLP models,0.3729508196721312
,prediction_layer,score
0,MLP_8_2,0.34938524590163933
1,Linear models,0.3709016393442623
2,Random forest models,0.3637295081967213
3,XGB models,0.36065573770491804
4,SK MLP models,0.3770491803278688
,prediction_layer,score
0,MLP_8_4,0.35040983606557374
1,Linear models,0.3719262295081967
2,Random forest models,0.3831967213114754
3,XGB models,0.36885245901639346
4,SK MLP models,0.3790983606557377
,prediction_layer,score
0,MLP_16_1,0.3473360655737705
1,Linear models,0.35758196721311475
2,Random forest models,0.375
3,XGB models,0.3831967213114754
4,SK MLP models,0.3760245901639344
,prediction_layer,score
0,MLP_16_2,0.3473360655737705
1,Linear models,0.3555327868852459
2,Random forest models,0.35963114754098363
3,XGB models,0.39344262295081966
4,SK MLP models,0.3719262295081967
,prediction_layer,score
0,MLP_16_4,0.35758196721311475
1,Linear models,0.35860655737704916
2,Random forest models,0.35348360655737704
3,XGB models,0.35860655737704916
4,SK MLP models,0.3637295081967213
,prediction_layer,score
0,MLP_32_1,0.3432377049180328
1,Linear models,0.36577868852459017
2,Random forest models,0.3831967213114754
3,XGB models,0.36065573770491804
4,SK MLP models,0.3801229508196721
,prediction_layer,score
0,MLP_32_2,0.36270491803278687
1,Linear models,0.36885245901639346
2,Random forest models,0.35450819672131145
3,XGB models,0.3760245901639344
4,SK MLP models,0.3698770491803279
,prediction_layer,score
0,MLP_32_4,0.3698770491803279
1,Linear models,0.3637295081967213
2,Random forest models,0.35040983606557374
3,XGB models,0.3709016393442623
4,SK MLP models,0.3719262295081967
