,prediction_layer,score
0,MLP_8_1,20.640174420493206
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_8_2,17.956218776861377
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_8_4,18.175172159927552
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_16_1,18.28775651433781
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_16_2,17.71906828379224
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_16_4,17.891367623765298
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_32_1,18.523089642402784
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_32_2,18.180172259685136
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
,prediction_layer,score
0,MLP_32_4,17.757583284302168
1,Linear models,18.023684933646756
2,Random forest models,18.74031079895159
3,XGB models,19.258489583333333
4,SK MLP models,19.075549768518517
