,prediction_layer,score
0,MLP_8_1,0.5202952029520295
1,Linear models,0.5701107011070111
2,Random forest models,0.7121771217712177
3,XGB models,0.7177121771217713
4,SK MLP models,0.6162361623616236
,prediction_layer,score
0,MLP_8_2,0.6162361623616236
1,Linear models,0.6365313653136532
2,Random forest models,0.7638376383763837
3,XGB models,0.7822878228782287
4,SK MLP models,0.6678966789667896
,prediction_layer,score
0,MLP_8_4,0.584870848708487
1,Linear models,0.5885608856088561
2,Random forest models,0.7232472324723247
3,XGB models,0.7343173431734318
4,SK MLP models,0.6273062730627307
,prediction_layer,score
0,MLP_16_1,0.5535055350553506
1,Linear models,0.6125461254612546
2,Random forest models,0.7527675276752768
3,XGB models,0.7509225092250923
4,SK MLP models,0.6549815498154982
,prediction_layer,score
0,MLP_16_2,0.559040590405904
1,Linear models,0.5940959409594095
2,Random forest models,0.7232472324723247
3,XGB models,0.7287822878228782
4,SK MLP models,0.6236162361623616
,prediction_layer,score
0,MLP_16_4,0.5830258302583026
1,Linear models,0.566420664206642
2,Random forest models,0.7287822878228782
3,XGB models,0.7047970479704797
4,SK MLP models,0.6143911439114391
,prediction_layer,score
0,MLP_32_1,0.5867158671586716
1,Linear models,0.6328413284132841
2,Random forest models,0.7287822878228782
3,XGB models,0.7416974169741697
4,SK MLP models,0.6439114391143912
,prediction_layer,score
0,MLP_32_2,0.5387453874538746
1,Linear models,0.6051660516605166
2,Random forest models,0.7361623616236163
3,XGB models,0.7509225092250923
4,SK MLP models,0.6402214022140221
,prediction_layer,score
0,MLP_32_4,0.5922509225092251
1,Linear models,0.5811808118081181
2,Random forest models,0.7121771217712177
3,XGB models,0.7250922509225092
4,SK MLP models,0.6217712177121771
