,prediction_layer,score
0,MLP_8_1,0.43103448275862066
1,Linear models,0.46839080459770116
2,Random forest models,0.6824712643678161
3,XGB models,0.7126436781609196
4,SK MLP models,0.5014367816091954
,prediction_layer,score
0,MLP_8_2,0.47844827586206895
1,Linear models,0.4885057471264368
2,Random forest models,0.6408045977011494
3,XGB models,0.6609195402298851
4,SK MLP models,0.5775862068965517
,prediction_layer,score
0,MLP_8_4,0.4425287356321839
1,Linear models,0.45689655172413796
2,Random forest models,0.6091954022988506
3,XGB models,0.6149425287356322
4,SK MLP models,0.5158045977011494
,prediction_layer,score
0,MLP_16_1,0.42528735632183906
1,Linear models,0.46120689655172414
2,Random forest models,0.6566091954022989
3,XGB models,0.6451149425287356
4,SK MLP models,0.5100574712643678
,prediction_layer,score
0,MLP_16_2,0.46551724137931033
1,Linear models,0.5
2,Random forest models,0.6666666666666666
3,XGB models,0.6839080459770115
4,SK MLP models,0.5416666666666666
,prediction_layer,score
0,MLP_16_4,0.4525862068965517
1,Linear models,0.44971264367816094
2,Random forest models,0.625
3,XGB models,0.625
4,SK MLP models,0.5287356321839081
,prediction_layer,score
0,MLP_32_1,0.4324712643678161
1,Linear models,0.46120689655172414
2,Random forest models,0.6436781609195402
3,XGB models,0.6551724137931034
4,SK MLP models,0.514367816091954
,prediction_layer,score
0,MLP_32_2,0.4640804597701149
1,Linear models,0.4698275862068966
2,Random forest models,0.6537356321839081
3,XGB models,0.6767241379310345
4,SK MLP models,0.5574712643678161
,prediction_layer,score
0,MLP_32_4,0.46551724137931033
1,Linear models,0.46839080459770116
2,Random forest models,0.6537356321839081
3,XGB models,0.6652298850574713
4,SK MLP models,0.5431034482758621
