,prediction_layer,score
0,MLP_8_1,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5655737704918032
3,XGB models,0.5450819672131147
4,SK MLP models,0.5911885245901639
,prediction_layer,score
0,MLP_8_2,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5512295081967213
3,XGB models,0.4948770491803279
4,SK MLP models,0.6045081967213115
,prediction_layer,score
0,MLP_8_4,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5430327868852459
3,XGB models,0.5502049180327869
4,SK MLP models,0.5850409836065574
,prediction_layer,score
0,MLP_16_1,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5420081967213115
3,XGB models,0.5194672131147541
4,SK MLP models,0.5788934426229508
,prediction_layer,score
0,MLP_16_2,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5420081967213115
3,XGB models,0.5512295081967213
4,SK MLP models,0.5870901639344263
,prediction_layer,score
0,MLP_16_4,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5625
3,XGB models,0.4764344262295082
4,SK MLP models,0.6096311475409836
,prediction_layer,score
0,MLP_32_1,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5665983606557377
3,XGB models,0.5286885245901639
4,SK MLP models,0.5717213114754098
,prediction_layer,score
0,MLP_32_2,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5522540983606558
3,XGB models,0.5256147540983607
4,SK MLP models,0.5645491803278688
,prediction_layer,score
0,MLP_32_4,0.6157786885245902
1,Linear models,0.6157786885245902
2,Random forest models,0.5471311475409836
3,XGB models,0.5440573770491803
4,SK MLP models,0.6147540983606558
