,prediction_layer,score
0,MLP_8_1,28.35863621452892
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_8_2,29.473601459141268
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_8_4,28.448382313379465
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_16_1,28.56293035272578
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_16_2,28.992263655231714
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_16_4,28.597281129721
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_32_1,28.496922232251684
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_32_2,28.61628268849484
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
,prediction_layer,score
0,MLP_32_4,29.623528474169543
1,Linear models,28.52923225837518
2,Random forest models,28.52420890803597
3,XGB models,28.529267939814815
4,SK MLP models,28.967355324074074
